Department	Vote	App ID	MCOA ID	Description	Appropriation Type	Output Expense Type	Functional Classification	Amount ($000)	Year	Amount_Type_Desc	Periodicity	Current Scope
Ministry of Transport	Transport	9353	9353	New & Improved Infrastructure for State Highways - Crown Contribution	Non-Departmental Capital Expenditure		No Functional Classification	1,302	2010	Actuals	A	This appropriation is limited to contributing towards the purchase of State highway improvements as outlined in the 2006/07 State Highway Forecast.
Ministry of Transport	Transport	9353	9353	New & Improved Infrastructure for State Highways - Crown Contribution	Non-Departmental Capital Expenditure		No Functional Classification	9,861	2011	Actuals	A	This appropriation is limited to contributing towards the purchase of State highway improvements as outlined in the 2006/07 State Highway Forecast.
Ministry of Transport	Transport	9353	9353	New & Improved Infrastructure for State Highways - Crown Contribution	Non-Departmental Capital Expenditure		No Functional Classification	3,926	2012	Estimated Actual	A	This appropriation is limited to contributing towards the purchase of State highway improvements as outlined in the 2006/07 State Highway Forecast.
Ministry of Transport	Transport	9372	9372	New and Improved State Highway Infrastructure	Non-Departmental Capital Expenditure	Permanent Legislative Authority	No Functional Classification	256,872	2008	Actuals	A	To ensure the Purchase of State Highway improvements as specified in the NLTP.  These expenses are incurred pursuant to Section 9 of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9372	9372	New and Improved State Highway Infrastructure	Non-Departmental Capital Expenditure	Permanent Legislative Authority	No Functional Classification	70,425	2009	Actuals	A	To ensure the Purchase of State Highway improvements as specified in the NLTP.  These expenses are incurred pursuant to Section 9 of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9473	9473	Joint Venture Airports - Crown Contribution	Non-Departmental Capital Expenditure		No Functional Classification	820	2009	Actuals	M	This appropriation is limited to providing capital for enhancements to joint venture airport terminals and runways and to cover the Crown's share of operating losses for the years up to 30 June 2011.
Ministry of Transport	Transport	9473	9473	Joint Venture Airports - Crown Contribution	Non-Departmental Capital Expenditure		No Functional Classification	422	2010	Actuals	M	This appropriation is limited to providing capital for enhancements to joint venture airport terminals and runways and to cover the Crown's share of operating losses for the years up to 30 June 2011.
Ministry of Transport	Transport	9473	9473	Joint Venture Airports - Crown Contribution	Non-Departmental Capital Expenditure		No Functional Classification	430	2011	Actuals	M	This appropriation is limited to providing capital for enhancements to joint venture airport terminals and runways and to cover the Crown's share of operating losses for the years up to 30 June 2011.
Ministry of Transport	Transport	9478	9478	Accelerated State Highway Construction	Non-Departmental Capital Expenditure		No Functional Classification	30,000	2009	Actuals	A	This appropriation is limited to State Highway improvements and pavement renewal projects agreed between the New Zealand Transport Agency and the Minister of Transport.
Ministry of Transport	Transport	9478	9478	Accelerated State Highway Construction	Non-Departmental Capital Expenditure		No Functional Classification	78,700	2010	Actuals	A	This appropriation is limited to State Highway improvements and pavement renewal projects agreed between the New Zealand Transport Agency and the Minister of Transport.
Ministry of Transport	Transport	9478	9478	Accelerated State Highway Construction	Non-Departmental Capital Expenditure		No Functional Classification	33,700	2011	Actuals	A	This appropriation is limited to State Highway improvements and pavement renewal projects agreed between the New Zealand Transport Agency and the Minister of Transport.
Ministry of Transport	Transport	9524	9524	National Land Transport Programme - New Infrastructure for and Renewal of State Highways	Non-Departmental Capital Expenditure	Permanent Legislative Authority	No Functional Classification	613,198	2010	Actuals	A	The estimated amount to be spent on capital works for new infrastructure and renewal of State Highways, as authorised by Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9524	9524	National Land Transport Programme - New Infrastructure for and Renewal of State Highways	Non-Departmental Capital Expenditure	Permanent Legislative Authority	No Functional Classification	717,098	2011	Actuals	A	The estimated amount to be spent on capital works for new infrastructure and renewal of State Highways, as authorised by Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9524	9524	National Land Transport Programme - New Infrastructure for and Renewal of State Highways	Non-Departmental Capital Expenditure	Permanent Legislative Authority	No Functional Classification	625,661	2012	Estimated Actual	A	The estimated amount to be spent on capital works for new infrastructure and renewal of State Highways, as authorised by Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9524	9524	National Land Transport Programme - New Infrastructure for and Renewal of State Highways	Non-Departmental Capital Expenditure	Permanent Legislative Authority	No Functional Classification	804,529	2013	Main Estimates	A	The estimated amount to be spent on capital works for new infrastructure and renewal of State Highways, as authorised by Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9589	9589	Rail - New Zealand Railways Corporation Loans	Non-Departmental Capital Expenditure		No Functional Classification	380,000	2010	Actuals	A	This appropriation is limited to loans to the New Zealand Railways Corporation to fund capital projects and provide working capital.
Ministry of Transport	Transport	9589	9589	Rail - New Zealand Railways Corporation Loans	Non-Departmental Capital Expenditure		No Functional Classification	55,000	2011	Actuals	A	This appropriation is limited to loans to the New Zealand Railways Corporation to fund capital projects and provide working capital.
Ministry of Transport	Transport	9589	9589	Rail - New Zealand Railways Corporation Loans	Non-Departmental Capital Expenditure		No Functional Classification	250,000	2012	Estimated Actual	A	This appropriation is limited to loans to the New Zealand Railways Corporation to fund capital projects and provide working capital.
Ministry of Transport	Transport	9596	9596	Maritime New Zealand Capital Expenditure	Non-Departmental Capital Expenditure	Permanent Legislative Authority	No Functional Classification	750	2010	Actuals	A	The estimated amount to be spent in relation to Maritime New Zealand costs, as authorised by Section 9 (1) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9596	9596	Maritime New Zealand Capital Expenditure	Non-Departmental Capital Expenditure	Permanent Legislative Authority	No Functional Classification	167	2011	Actuals	A	The estimated amount to be spent in relation to Maritime New Zealand costs, as authorised by Section 9 (1) of the Land Transport Management Act 2003.
